id,Birth date,Native city,Gender,Wave id,Level,Heard about school from,Life status,day_00,day_01,day_02,day_03,day_04,day_05,day_06,day_07,day_08,day_09,day_10,day_11,day_12,day_13,evalexpr,match_n_match,bsq,rush_00,rush_01,rush_02,exam_00,exam_01,exam_02,exam_final,Contract termination date,Memory entrance game,Logic entrance game,contract_status
243321791,1997-08-21,Люберцы,male,1,3.533333333333333,,,0,,0,0,0,0,20,15,0,6,0,27,0,20,100,0,0,0,100,0,70,43,28,27,,16,10,0
700477449,1996-12-12,Москва ,male,2,8.2012987012987,facebook_ads,work,45,0,20,20,10,12,20,0,0,0,0,0,0,0,0,,0,0,,0,55,16,48,27,,7,10,1
419132489,2001-03-12,г. Ликино-Дулево,female,3,3.466666666666667,from_friends,study,0,0,10,2,0,5,0,0,0,0,20,23,10,15,0,0,0,0,0,0,0,1,38,45,,6,11,1
613380463,1988-07-29,Волгоград,female,3,4.090909090909091,from_friends,other,20,,0,30,0,10,70,0,0,15,40,5,0,10,0,60,0,5,0,0,0,43,27,31,,8,10,1
1163936041,1997-12-11,Москва ,male,4,4.096256684491979,google_ads,other,10,0,0,27,40,0,70,30,0,0,20,25,0,35,0,60,0,0,0,0,60,32,33,40,,8,11,1
844500564,1990-01-28,Нижний Новгород,male,3,5.811320754716981,vk_ads,work,5,0,30,50,10,10,85,10,10,29,20,42,0,20,0,0,0,120,0,0,70,32,38,27,,9,10,1
801556125,1996-05-24,г. Энгельс,female,3,4.759358288770054,from_friends,study,10,0,35,10,60,10,100,0,0,0,55,0,35,30,100,0,0,100,0,0,0,17,43,36,,8,7,1
588875244,1984-08-20,г. Москва,male,3,7.915441176470588,other,work,0,0,0,0,70,0,70,20,0,15,20,5,35,30,100,100,100,0,0,0,0,54,48,40,,7,12,0
1621580532,1993-10-26,Челябинск,male,3,4.18716577540107,from_parents,work,5,0,0,10,5,5,0,0,0,17,10,5,,45,100,0,0,100,0,0,0,22,48,26,,8,7,1
189037247,1997-12-05,Москва,male,2,5.504716981132075,from_friends,study,20,10,0,30,0,5,0,10,0,19,50,9,0,0,0,0,0,100,0,0,0,43,59,36,,8,13,1
1020696416,1998-07-02,Сочи,male,2,7.400735294117647,,,15,0,0,5,20,5,0,0,,0,0,0,0,0,0,,0,100,,0,0,16,32,27,,8,12,1
745291476,1985-11-26,Москва,male,3,4.090909090909091,from_friends,work,20,,0,25,40,1,50,20,0,6,20,25,0,0,0,0,0,0,0,0,0,1,32,31,,7,11,1
1989207828,1997-01-13,с. Георгиевка,female,3,4.133689839572193,yandex_ads,study,0,10,-42,20,,0,20,15,0,20,60,11,0,30,0,100,0,0,0,0,0,0,0,40,,6,6,1
590548700,1998-01-28,Санкт-Петербург,male,3,2.296551724137931,from_parents,work,5,0,0,30,0,0,20,0,0,0,0,13,0,,0,0,0,0,0,0,70,48,48,40,,14,12,0
1830068113,1996-10-11,Ульяновск,male,1,12.114173228346457,,,50,,0,65,80,70,0,10,0,36,50,50,50,10,100,100,96,120,0,0,100,80,80,67,,7,10,1
1693982857,1999-06-28,С.Красное,male,3,4.128342245989304,from_friends,study,5,0,0,5,60,2,100,0,0,0,40,23,0,0,0,0,0,,0,0,20,0,43,18,,9,12,1
1579169320,1989-03-20,Москва,male,2,2.4,facebook_ads,work,10,0,42,,10,10,0,10,,0,0,11,17,0,0,,0,0,0,,55,49,59,45,,8,11,1
348367967,1991-09-30,Волгоград,male,3,4.8449197860962565,from_21_student,work,5,,0,10,20,0,0,10,0,0,20,0,0,0,,,0,0,,,0,0,43,22,,9,12,1
979999647,1999-09-13,Иркутск,male,1,10.292929292929292,,,5,,80,72,5,5,0,10,0,0,40,25,35,5,25,0,0,120,0,0,100,43,80,67,,8,13,1
1801978286,1994-07-24,Москва,male,1,7.330882352941177,,,92,,0,57,5,70,70,40,0,0,5,33,27,50,0,40,0,0,0,0,60,43,64,40,,8,14,1
2034662808,1997-01-21,Москва,male,3,4.32620320855615,from_friends,study,10,,-42,0,0,55,20,0,0,39,100,21,-42,0,0,0,0,120,100,0,65,75,100,57,,8,13,1
48219228,2000-09-23,Москва,male,3,7.617647058823529,from_parents,study,0,0,10,10,85,1,70,0,0,28,50,23,0,10,0,0,0,0,0,0,0,59,70,40,,9,14,1
819230077,2000-04-18,Воронеж,male,3,4.181818181818182,from_21_student,study,20,70,0,45,5,10,70,25,0,13,45,33,0,10,0,0,0,0,0,0,0,27,32,40,,15,11,1
1282243222,1995-03-15,Киров,female,3,5.490566037735849,from_friends,work,0,10,0,22,5,7,20,15,0,9,35,9,0,0,0,0,0,0,0,0,0,0,17,13,,9,11,1
663434509,1995-05-24,Москва,male,1,7.106617647058823,,,100,,0,0,65,0,20,35,40,0,10,9,0,0,0,0,0,0,0,0,65,48,49,31,,7,12,1
608697539,1997-11-16,Москва,male,3,4.026737967914438,,,5,,80,40,60,2,20,20,0,3,20,5,20,37,0,0,0,5,0,0,70,22,80,36,,8,12,1
1914927312,1996-01-08,Москва,male,3,4.695187165775401,from_friends,other,10,0,65,80,5,10,0,30,0,23,20,5,35,,0,0,0,120,0,0,0,48,49,40,,8,10,1
1993398842,2000-03-17,Краснодар,male,2,8.506493506493506,,,50,10,0,10,50,0,0,0,0,12,60,23,0,35,8,100,0,110,0,0,0,28,75,58,,7,11,1
161960647,1991-06-12,Bryansk,male,1,8.344155844155845,,,85,30,30,10,30,2,20,0,0,0,40,29,0,10,0,,0,120,0,0,55,32,48,40,,8,6,1
1210813380,2000-03-08,Москва,male,3,6.45,from_friends,study,5,,0,15,5,5,100,30,0,20,100,21,-42,50,5,60,0,0,,,80,80,100,72,,8,7,0
585438688,1995-07-03,Жуковский,female,2,4.176470588235294,,,30,0,0,25,0,15,0,0,0,3,10,0,0,,0,60,0,,,,0,16,6,18,2020-01-27T21:00:00+03:00,8,10,0
1845442309,1997-09-18,Санкт-Петербург,male,2,4.053475935828877,from_friends,work,5,,80,10,10,0,0,0,0,24,50,29,0,0,100,0,0,0,,0,70,28,27,26,2019-12-15T21:00:00+03:00,8,12,1
242573742,1995-03-11,Москва ,female,2,0.5132743362831859,from_21_student,work,0,0,25,10,0,0,35,0,0,0,0,0,0,0,,,,0,,,0,0,11,4,,7,6,1
1012919788,1995-06-11,Moscow,male,1,3.9515151515151516,vk_ads,work,5,,65,65,50,1,20,0,0,35,50,21,0,30,0,60,0,0,0,0,0,16,38,36,2019-06-25T21:00:00+03:00,7,6,1
1040007147,1997-11-13,Москвп,male,2,3.7515151515151515,from_friends,work,30,0,35,35,10,3,20,10,0,0,0,0,0,0,,0,0,0,0,,65,48,38,27,,8,7,1
1030716696,1992-11-12,Город Брянск,female,3,4.235294117647059,other,work,30,0,0,15,10,5,20,25,0,0,40,5,20,0,0,60,0,0,0,0,55,32,48,31,,9,10,1
1652412970,1994-03-31,Москва,male,1,8.37987012987013,,,30,,0,5,0,10,0,0,0,9,30,0,0,0,0,60,0,0,0,0,75,27,48,27,,6,10,1
846263786,2001-03-19,Буденновск,male,3,4.320855614973262,from_friends,study,30,0,0,0,10,1,0,10,0,0,60,33,35,45,0,100,0,10,0,0,0,22,80,45,,7,14,1
371257221,1992-01-11,Москва,male,2,5.377358490566038,,,0,,10,10,0,1,0,10,0,0,40,9,0,0,,0,0,120,0,0,0,44,0,40,,8,15,1
1280118812,1989-04-05,Новошахтинск,female,3,4.224598930481283,other,work,0,0,5,15,20,1,27,30,0,0,50,21,0,10,0,0,0,5,0,0,0,16,43,31,,8,11,1
1465697638,1999-01-22,пос. Черноморское,female,1,7.400735294117647,,,30,,0,10,0,32,20,0,0,18,45,5,0,0,90,0,0,10,0,,100,64,70,31,,8,11,1
195287129,2000-02-15,Москва,female,1,8.13961038961039,,,20,45,0,5,5,0,0,15,0,0,0,5,0,0,0,0,0,0,0,0,65,59,59,45,,7,17,1
835764487,1998-12-23,Москва,male,1,9.074498567335244,,,85,,80,40,0,15,0,0,0,6,,13,0,0,0,0,0,0,0,0,50,43,43,30,,11,10,1
3197982,2000-06-14,Тольятти,male,1,7.632352941176471,,,0,,42,65,0,0,20,0,0,0,0,33,0,0,0,60,0,0,0,0,80,16,65,22,,8,10,1
61392299,1996-01-25,Южно-Сахалинск,male,2,8.035714285714286,,,50,0,30,80,50,15,65,10,0,0,30,0,0,0,,0,0,0,,0,80,64,64,45,,9,13,1
1028218733,2000-02-05,Москва,female,1,8.386363636363637,,,5,,0,0,50,60,70,10,25,0,65,21,0,0,0,100,0,0,0,0,0,0,22,26,,7,10,1
471338122,1999-09-01,ДП Удельная,male,3,5.0754716981132075,,,62,0,-42,0,20,0,0,40,0,0,60,9,35,30,100,60,0,0,0,0,80,32,22,27,,8,6,1
1860126318,1998-06-24,Москва,female,3,4.310160427807487,from_friends,other,20,,10,15,5,5,0,15,1,15,0,21,0,25,0,0,50,0,0,75,0,22,22,17,,9,12,1
76093600,1989-07-12,Saint Petersburg,male,2,6.116666666666666,,,100,,0,40,10,5,20,10,0,12,55,21,35,30,0,60,0,0,0,0,0,0,59,40,,8,14,1
1152365235,1994-02-03,Оренбург,male,3,5.971698113207547,,,10,0,0,15,50,1,0,20,0,12,0,21,0,35,0,0,0,120,0,0,0,38,80,54,,9,11,1
1794975999,1991-04-25,Сергиев Посад,male,1,7.908088235294118,,,40,0,72,40,0,1,20,0,1,19,40,5,0,17,0,60,0,0,0,0,0,38,59,0,,7,15,1
311342137,1990-04-06,Москва,male,3,4.197860962566845,,,30,,5,5,0,0,0,0,0,17,30,11,20,20,0,0,0,60,0,0,0,11,16,18,,7,6,1
1457132467,1995-03-03,Москва,male,1,7.5588235294117645,,,75,,0,0,65,10,100,45,0,13,20,29,35,10,0,60,100,120,0,0,95,43,65,40,,8,11,1
121862481,1997-02-13,Москва,female,1,2.2413793103448274,,,47,,80,30,0,0,0,0,0,9,0,0,0,0,,0,0,120,0,0,0,,32,27,2019-11-10T21:00:00+03:00,7,11,0
1590802576,2000-11-02,Москва,male,3,4.877005347593583,from_friends,study,10,0,0,10,40,1,20,60,1,12,20,5,0,30,0,60,50,0,80,0,75,48,48,35,,8,11,1
447489682,1997-01-30,Хабаровск,female,3,2.3655172413793104,from_friends,study,50,0,0,0,0,0,0,0,0,0,50,25,0,30,0,0,0,,0,100,0,17,38,35,,5,10,1
471353580,1995-02-08,Москва,male,1,7.4338235294117645,,,5,,0,40,0,76,80,0,0,33,50,21,-42,0,100,60,0,120,96,0,95,54,59,40,,10,16,1
2119928924,1998-07-21,Химки,male,1,7.672794117647059,,,65,0,10,50,50,60,70,10,70,18,40,0,0,30,66,0,0,0,96,0,80,75,80,54,,8,17,1
744238291,1997-06-20,Владивосток,female,3,4.18716577540107,vk_ads,study,10,0,0,5,35,1,20,10,0,0,0,33,0,35,0,0,0,120,0,0,70,32,70,45,,8,10,1
1468196709,1997-01-13,Новосибирск,male,2,5.962264150943396,from_parents,work,45,20,0,50,0,0,0,,0,0,0,0,0,,,,0,0,,,0,11,0,27,,9,11,1
1394984133,1994-10-10,Одинцово,male,3,5.150943396226415,from_friends,work,20,,0,0,45,5,85,20,0,0,60,29,0,50,0,60,0,120,0,0,70,59,100,49,,7,15,0
1419349032,1995-02-18,Новосибирск,male,3,6.045833333333333,other,work,10,0,80,65,10,2,0,60,1,34,85,21,0,10,60,0,0,0,0,0,65,48,80,49,,9,15,1
750829948,1985-01-11,Москва,male,3,4.331550802139038,other,other,17,0,0,20,0,0,0,0,0,10,27,5,0,0,0,0,0,,0,75,0,0,16,18,,8,7,1
585026264,1997-01-08,ст. Полтавская,male,1,11.424107142857142,,,100,10,0,27,,0,70,0,0,6,45,2,0,0,0,0,0,0,0,0,0,0,32,13,,10,6,1
1356283082,1999-04-10,Москва,female,3,7.338235294117647,from_parents,study,0,,10,25,10,5,20,0,0,0,20,5,0,30,0,100,0,120,0,0,0,0,27,27,,8,10,1
1658329916,1999-11-19,Казань,male,2,8.032467532467532,from_friends,study,0,,0,5,0,0,0,0,0,0,50,0,0,10,100,66,0,0,80,,0,,44,17,,7,12,1
1508127446,1997-05-15,с. Терновое,male,3,5.122641509433962,from_21_student,study,10,0,0,50,20,1,100,30,0,0,50,29,35,40,0,100,0,0,0,75,0,48,54,40,,9,11,1
348499381,1998-06-21,Село Верхние Татышлы,male,4,2.9586206896551723,yandex_ads,work,0,30,27,0,0,17,50,30,0,0,30,13,20,25,0,60,0,0,0,0,0,27,32,13,,6,10,1
1041191098,1997-04-18,Тольятти,male,3,7.610294117647059,,,70,0,65,25,50,57,100,0,10,0,60,29,20,60,93,100,0,120,0,0,75,70,80,72,,7,16,1
1602028330,1997-01-12,Пятигорск,male,3,4.529411764705882,from_friends,study,5,0,10,65,,5,100,0,10,0,0,21,35,45,0,0,0,120,0,0,80,48,64,49,,7,14,1
140176224,1994-04-06,Москва,male,1,7.970588235294118,,,30,,35,80,85,70,0,35,0,16,60,33,0,60,100,73,96,0,0,0,75,54,32,31,,8,15,0
152236009,1977-05-27,Москва,male,4,3.963636363636364,yandex_ads,work,30,0,0,30,5,10,100,30,10,3,,5,27,40,0,0,0,0,0,75,60,38,64,49,,8,17,1
977579686,1984-06-12,Новокузнецк,male,3,7.492647058823529,other,work,30,0,0,65,50,1,100,10,1,0,100,42,0,40,100,100,0,0,42,0,0,48,80,45,,9,14,1
1931883052,1997-10-25,Москва,male,3,6.591666666666667,from_friends,study,5,0,0,0,5,1,100,20,10,21,50,21,0,0,90,100,-42,110,0,100,0,75,80,72,,8,11,1
1353195971,1994-12-25,Москва,male,1,11.59375,,,0,,0,0,40,30,0,30,0,34,10,0,0,0,0,60,0,10,0,75,0,32,18,21,,13,10,1
1312862867,1995-03-25,Москва,female,1,7.966911764705882,,,92,20,0,45,50,2,100,30,20,0,67,25,27,60,0,60,0,60,80,100,75,95,90,63,,9,10,1
2039216391,1989-04-12,Люберцы,male,1,3.9212121212121214,vk_ads,other,0,,0,52,40,5,100,60,0,0,0,58,10,25,0,0,0,120,0,0,0,32,43,27,2019-11-13T21:00:00+03:00,8,14,0
1418361064,1989-04-14,Санкт-Петербург,male,1,8.814935064935066,,,2,,0,30,5,15,0,0,0,0,0,0,0,0,0,100,0,110,25,0,0,11,32,18,,9,10,1
1325920948,1999-07-14,Москва,male,3,5.264150943396227,vk_ads,study,25,0,0,30,55,1,100,0,10,15,70,25,35,20,-42,100,0,0,0,0,60,,75,45,,6,10,1
315568117,1993-03-27,г. Санкт -Петербург,female,1,9.197707736389685,,,100,,10,15,10,5,0,0,0,13,42,9,0,10,0,0,100,0,0,0,0,48,7,31,,8,12,1
1616217976,2000-09-03,Москва,male,3,6.825,vk_ads,study,40,,0,65,85,5,100,30,1,0,50,21,27,60,25,0,50,60,0,100,75,75,95,76,,7,13,1
254871729,1998-04-10,Москва,male,1,7.547794117647059,,,100,,0,50,10,1,20,35,0,38,50,5,35,0,0,73,0,0,0,0,95,75,90,58,,10,10,1
1546757185,1998-09-03,Москва,male,1,8.366883116883116,,,5,30,65,80,80,35,20,25,0,0,40,50,35,30,33,0,100,0,0,75,80,70,100,76,,8,7,0
1058461360,1998-07-09,Москва,female,2,8.5487012987013,other,study,0,,0,15,10,0,20,30,0,6,60,0,0,10,,0,0,0,0,0,0,11,17,35,,7,10,1
1953029419,2000-07-27,Москва,female,3,4.524064171122995,,,0,0,10,27,10,10,0,15,0,9,50,7,20,0,0,0,0,120,0,,0,0,32,22,,7,7,1
277900738,1997-05-25,Москва,male,2,7.1213235294117645,,,0,30,0,25,72,1,20,25,40,0,25,5,35,25,0,0,100,120,0,,60,80,54,45,,8,16,1
2048254988,1992-05-09,Москва,female,3,5.377358490566038,from_friends,other,5,35,0,50,5,5,92,0,0,30,55,5,0,30,0,0,0,120,80,0,0,43,59,45,,7,7,1
858721906,1980-06-24,Малоярославец,female,3,6.266666666666667,from_friends,work,5,10,0,10,0,0,50,10,0,0,32,0,20,55,25,100,0,0,0,0,0,0,0,9,,7,14,1
1448966302,2000-05-25,Москва,male,3,4.090909090909091,vk_ads,study,10,0,0,10,5,2,70,0,0,0,25,0,20,0,0,0,93,0,0,0,0,27,27,27,,7,7,1
312080734,1999-07-09,Красногорск,female,3,4.224598930481283,from_friends,study,5,0,0,30,0,1,20,,0,0,20,17,0,,0,73,0,120,0,,0,0,27,13,,8,13,1
985830364,1984-01-01,Азнакаево,male,3,4.315508021390374,from_friends,work,5,0,0,25,30,10,70,30,0,0,35,11,-42,0,0,0,0,0,0,0,0,32,64,36,,6,10,1
1014591143,1998-12-07,Москва,male,1,14.184049079754601,,,100,70,35,100,100,1,100,60,10,33,0,50,0,40,100,100,0,120,0,0,100,75,95,62,,9,20,1
1213183221,1994-08-10,Москва ,female,1,7.415441176470588,,,60,0,72,55,50,5,0,10,0,16,60,25,0,40,100,100,0,60,0,0,20,11,80,18,,8,10,1
1760650729,1996-10-29,Moscow,male,3,2.806896551724138,vk_ads,study,30,40,0,30,30,0,0,20,0,6,47,19,0,25,0,,0,0,0,0,50,32,22,,,8,11,1
1079630290,1999-08-05,Москва,male,3,4.470588235294118,yandex_ads,study,10,70,0,0,0,10,100,0,40,0,0,50,0,20,0,53,0,0,96,0,55,54,43,40,,7,9,1
1256950527,2000-03-01,Мытищи,male,3,6.291666666666667,google_ads,study,55,10,20,-42,20,10,35,50,10,36,50,82,35,60,100,100,0,120,0,0,0,22,65,36,,8,15,1
770871750,1994-08-08,Mosocow,male,1,5.3915094339622645,,,0,,80,80,70,60,100,45,0,0,40,50,35,30,0,0,0,110,0,0,75,32,0,45,,10,14,0
272659899,1967-06-16,Москва,female,3,4.25668449197861,other,other,52,0,0,25,0,17,20,10,0,0,20,33,50,0,0,0,0,0,0,0,0,16,48,36,,8,12,1
2012303442,1997-10-16,Мытищи,female,4,1.296875,from_21_student,other,10,0,-42,5,0,12,0,15,0,0,60,15,0,35,0,0,0,10,,0,0,0,0,26,,8,9,1
63993091,1997-09-14,Москва,female,3,6.8625,vk_ads,study,5,0,35,65,30,30,100,10,40,15,40,21,0,40,0,0,100,115,0,0,0,38,43,31,,8,11,1
1790056937,1995-03-10,Москва,male,3,4.219251336898395,other,work,5,0,25,20,30,17,20,20,0,17,10,21,10,30,0,60,0,0,0,0,0,16,6,22,,12,11,1
1388529336,1998-07-02,Пушкино,male,1,8.058441558441558,,,60,,0,0,0,0,20,15,0,0,30,5,20,30,0,,0,,0,,,27,32,35,,9,7,1
307758203,1996-04-12,Рязанская обл. Скопинский р-н с. Ермолово,female,3,4.18716577540107,from_friends,other,55,,15,5,10,0,0,0,0,0,40,0,0,0,0,0,0,120,0,0,0,0,32,45,,10,11,1
1351495845,1992-02-22,Тобольск,male,3,7.7536764705882355,other,work,10,,10,5,5,0,70,15,0,9,,13,35,40,0,0,0,10,0,0,50,16,32,26,,7,15,1
656132596,1999-01-18,Чебоксары,male,3,4.331550802139038,other,study,10,30,35,45,0,1,20,10,10,15,60,17,35,0,0,60,0,0,0,0,60,70,59,40,,8,12,1
292013627,1995-04-15,Старая Купавна,male,1,6.7,facebook_ads,other,45,40,0,65,5,5,100,70,40,0,60,38,0,0,0,100,0,0,80,0,60,48,70,40,2019-11-13T21:00:00+03:00,7,7,0
872895594,1994-05-18,Екатеринбург,male,2,7.110294117647059,,,5,25,10,17,10,0,0,0,0,0,50,13,0,0,0,0,0,0,0,0,0,12,59,27,,6,14,1
1295455701,1992-09-24,Москва,male,2,5.099056603773585,,,50,0,0,0,0,5,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,27,,7,9,1
1534753421,1999-05-14,Москва,male,3,4.695187165775401,from_parents,study,0,0,0,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,,6,6,1
1174662630,1992-07-10,Нижний Новгород,female,3,1.5703125,other,other,40,,0,0,0,7,20,0,0,3,35,11,20,27,0,0,0,105,0,0,35,0,27,13,,9,6,0
737655539,1993-02-06,Москва,male,1,9.277936962750717,,,0,,0,15,30,5,75,0,0,0,,0,0,0,0,0,0,0,80,0,0,27,32,31,,9,7,1
353549842,1998-06-01,Чебоксары,male,2,5.35377358490566,from_friends,study,0,,0,40,40,1,0,30,0,0,0,29,0,0,0,0,0,105,80,0,80,64,65,63,,9,11,1
24943245,1998-08-01,Москва,male,3,4.106951871657754,other,study,10,0,0,0,0,1,0,0,0,0,47,21,0,30,0,100,1,0,80,0,0,0,43,36,,7,10,1
461807550,2000-11-05,Москва,male,3,5.929245283018868,google_ads,study,10,0,0,65,5,5,35,60,1,22,40,100,35,40,100,,0,115,80,75,70,48,44,45,,7,13,1
593592592,1999-04-19,Краснодар,male,3,4.759358288770054,vk_ads,study,30,0,0,30,30,3,0,10,0,15,85,50,0,45,0,0,0,0,0,0,0,48,48,54,,8,7,1
1449153429,2000-04-10,Москва,male,2,3.018181818181818,from_friends,other,0,,0,15,85,1,85,5,0,24,20,13,17,0,0,0,0,0,80,0,75,11,70,26,,11,12,1
1309640576,1999-02-24,Калуга,male,1,7.1875,,,35,,0,30,5,5,20,0,0,0,0,0,0,0,0,0,0,105,0,,0,22,32,36,2019-11-17T21:00:00+03:00,8,12,1
1569262729,1994-08-11,Москва,male,1,11.020089285714286,,,0,,0,10,40,35,0,20,70,33,50,21,0,20,0,100,0,120,0,0,0,27,22,26,,10,17,1
1352017496,1979-03-28,Санкт-Петербург,male,3,5.278301886792453,from_21_student,other,0,,0,45,0,0,42,0,0,0,20,33,0,0,0,0,0,120,0,,0,59,0,45,,9,10,1
833586365,1997-08-29,Казань,male,3,6.275,,,75,0,0,65,5,0,0,0,0,29,50,33,27,25,0,100,100,115,0,0,0,17,28,31,,7,11,1
2050207174,1990-09-14,Москва,male,1,3.515151515151515,,,0,,0,5,50,17,35,0,0,6,0,0,0,0,0,,0,0,0,0,0,11,38,40,,10,9,0
1456857303,1989-12-25,Санкт-Петербург,male,2,3.16969696969697,,,10,0,0,5,10,0,70,0,0,0,50,0,35,0,0,0,0,0,0,0,55,59,59,40,,7,7,1
1939632074,2000-09-12,Москва,female,2,6.4375,other,study,2,0,0,15,,0,10,0,0,6,0,9,0,0,0,0,,120,0,,0,16,32,18,,9,7,1
594506258,1978-10-16,Москва,male,3,4.165775401069519,from_friends,work,7,,0,15,0,0,100,30,0,3,10,0,0,25,0,0,0,115,0,0,0,27,22,45,,8,12,1
1772752362,2000-12-04,Назрань,male,3,4.219251336898395,,,0,,10,10,40,0,0,40,0,6,50,9,0,30,0,100,0,0,0,0,,22,48,36,,12,15,1
460829656,1985-04-27,Киров,female,3,6.291666666666667,facebook_ads,work,25,0,0,0,50,5,20,30,0,9,0,15,0,30,0,0,0,0,0,,0,11,27,22,,7,11,1
1337997310,1988-01-17,Сергиев Посад,male,1,9.246418338108883,,,30,,35,0,0,35,20,20,0,0,40,0,0,0,0,0,0,100,0,0,0,16,38,27,,8,10,1
1419521433,1994-04-02,Вологда,male,1,8.623376623376624,,,70,,0,0,0,15,0,0,0,38,50,0,0,0,0,0,0,0,96,0,0,48,32,36,,10,11,1
1500889908,1993-05-14,Moscow,male,1,7.738970588235294,,,5,100,57,65,10,1,20,15,0,30,40,5,35,0,45,0,100,110,0,0,0,43,49,36,,12,23,1
1113766094,1991-11-20,Москва,male,1,7.948529411764706,,,40,,0,50,0,5,10,20,0,40,25,8,0,10,66,60,0,0,0,0,75,27,48,26,,13,11,1
1599274606,1998-08-14,Сочи,male,3,4.315508021390374,vk_ads,study,7,0,0,12,10,7,0,0,0,16,0,0,0,0,0,0,0,120,0,,0,0,27,18,,7,10,1
1102977190,1999-08-22,Серпухов,male,1,7.3088235294117645,,,0,,0,15,60,2,0,20,70,0,100,50,0,0,100,100,0,100,72,0,40,64,80,40,,9,10,1
658791426,1993-12-27,Москва,female,2,6.145833333333333,,,65,,0,20,0,7,0,-42,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,13,,8,10,1
2029296497,1997-03-14,Москва,male,2,4.235294117647059,other,other,50,0,0,5,50,0,0,5,10,22,20,5,20,10,0,0,0,0,80,0,60,28,70,36,,7,11,1
50943425,1995-08-13,Оренбург,male,3,4.235294117647059,from_friends,other,0,,0,5,10,2,0,30,0,0,40,5,0,0,0,0,0,120,0,0,55,16,17,36,,8,15,1
1507652469,1990-05-06,Звенигород,male,1,7.323529411764706,,,100,,80,90,92,70,20,60,100,21,40,29,0,0,40,0,0,120,96,0,80,48,60,63,,8,12,1
955495530,1993-11-27,Владикавказ,male,3,5.471698113207547,vk_ads,work,52,0,0,25,5,3,20,-42,0,21,42,74,0,40,0,0,0,120,0,0,0,0,44,40,,9,14,1
130660444,1995-07-02,Москва,male,4,2.089655172413793,google_ads,other,10,85,,20,10,1,0,10,0,15,0,0,0,55,0,0,0,0,0,,55,16,0,27,,9,14,1
1281795074,1991-03-14,Москва,male,1,2.2551724137931033,,,70,,42,50,0,0,20,10,0,17,20,0,20,0,0,0,0,0,0,0,0,16,38,36,,7,13,0
1721345661,1995-03-11,Dolgoprudny,male,1,5.617924528301887,,,20,,57,65,85,76,100,0,0,0,0,0,0,30,0,0,0,120,0,0,100,100,100,58,,9,12,0
1904315690,1998-10-06,п. Первомайский,male,1,7.051470588235294,other,study,30,,0,0,40,2,100,20,0,0,50,33,0,45,100,,0,120,0,0,80,48,48,40,,8,12,1
1885010589,1998-01-21,Мценск,male,3,4.197860962566845,from_friends,work,62,0,0,10,20,1,70,35,0,9,50,19,0,30,0,60,0,100,0,0,0,43,43,31,,8,7,1
1694208779,1998-12-09,С.Бурнак,male,3,5.6745283018867925,other,study,5,0,,25,50,1,0,30,0,18,50,21,0,40,0,100,56,0,,75,0,54,80,45,,9,15,1
1081273080,1998-08-01,Москва,male,3,8.698051948051948,,,10,30,35,100,0,44,100,30,70,0,100,50,27,70,0,100,100,10,100,0,80,80,100,58,,6,12,1
950034646,1989-08-10,Саратов,male,3,6.770833333333333,from_friends,work,0,40,22,30,50,10,0,0,0,0,30,17,0,0,0,60,,0,,0,0,32,38,31,,8,16,1
691379877,1997-11-03,Москва,male,1,9.570200573065902,,,30,,10,65,10,2,100,30,1,35,50,27,35,40,100,100,0,120,96,0,95,64,64,63,,8,12,1
2135062469,2000-02-19,Воронеж,male,3,4.374331550802139,from_parents,study,20,0,0,10,0,0,0,15,0,0,20,0,0,0,0,73,0,0,0,0,0,28,64,31,,8,17,1
1690658760,1998-10-21,п. Новосадовый,female,1,7.966911764705882,,,100,,72,40,25,3,0,0,20,0,20,,0,0,0,0,0,120,0,0,0,16,43,40,,7,11,1
1545645863,1996-10-15,Чебоксары ,female,3,1.046875,from_21_student,work,10,0,10,5,10,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,16,16,9,,7,10,0
1707825329,1997-04-13,Балашиха,male,1,7.341911764705882,,,0,,50,50,85,76,100,0,100,0,40,29,20,50,0,60,0,120,8,0,95,59,38,40,,8,16,1
153878701,1994-05-13,Москва,male,1,8.792207792207792,,,100,85,0,47,65,35,20,20,0,0,30,5,35,30,0,60,0,120,,,80,64,80,40,,8,13,1
669016719,1991-06-30,Москва,male,3,4.032085561497326,,,10,0,0,0,10,5,20,20,0,10,20,-42,0,10,0,60,0,0,0,0,0,54,38,31,,7,7,1
2087104188,2001-01-23,Брянск,male,3,4.037433155080214,vk_ads,study,10,30,0,15,65,1,20,10,30,-42,60,5,20,30,5,0,0,0,,0,0,32,64,40,,8,13,1
962197618,1997-07-23,Михайловск,male,3,4.208556149732621,from_friends,study,5,0,10,80,50,3,0,0,0,29,,5,0,60,88,0,0,100,0,0,0,12,75,35,,8,12,1
1103503816,1985-10-31,Москва,male,3,6.291666666666667,from_teachers,work,67,0,80,50,20,57,100,0,1,21,32,66,35,0,100,100,0,0,0,0,0,16,32,27,,8,14,1
